35586|nazaninsadat-zarifian|نازنین ظریفیان|روانشناس|روان درمانگر,مشاور ازدواج,زوج درمانگر,مشاور فردی|مشهد|وکیل آباد ۱۹|4.7|153|حضوری,تلفنی,آنلاین
32854|reza-zolghadri|رضا ذوالقدری|روانشناس|زوج درمانگر,روان درمانگر|تهران|سیدخندان|4.5|31|حضوری,تلفنی,آنلاین
54613|zeinab-shahbazi|زینب شهبازی|روانشناس|مشاور تحصیلی|رشت|مطهری|5|240|حضوری,تلفنی,آنلاین
33174|asiyeh-najafnezhad|آسیه نجف نژاد|روانشناس|زوج درمانگر,مشاور فردی|رشت|چهارراه گلسار|4.7|57|حضوری,تلفنی,آنلاین
81154|maryam-kashanian1|مریم کاشانیان|روانشناس|زوج درمانگر|تهران|فلکه چهارم تهرانپارس|4.8|148|حضوری,تلفنی,آنلاین
90314|shima-gharibi|شیما غریبی|روانشناس|زوج درمانگر|اردبیل|پشت بیمارستان امام خمینی|4.9|52|حضوری,آنلاین
95012|seyyedarash-azimi|سید آرش عظیمی|روانشناس|روانکاو,مشاور فردی|کرج|چهارراه طالقانی|5|5|حضوری,تلفنی,آنلاین
11728|mehrdad-namdar|مهرداد نامدار|روانشناس|زوج درمانگر,روان درمانگر|رشت|گلسار|4.6|23|حضوری,تلفنی
52287|somayyeh-shamloo|دکتر سمیه شاملو|روانشناس|روانشناس کودک,مشاوره نوجوان|تهران|خیابان شریعتی|4.8|142|حضوری,تلفنی,آنلاین
79063|effat-ghavibazoo|دکتر عفت قوی بازو|روانشناس|مشاور فردی|اردبیل|پشت بیمارستان امام|5|48|حضوری,تلفنی,آنلاین
93811|marjan-momennezhad|مرجان مومن نژاد رضائی|روانشناس|مشاور فردی|اصفهان|خیابان دانشگاه|5|60|حضوری,تلفنی,آنلاین
57308|nasrin-refaee-saeedi|دکتر نسرین رفائی سعیدی|روانشناس|زوج درمانگر,مشاور خانواده,مشاور ازدواج,مشاور فردی|مشهد||4.9|37|
75212|akram-rahimi2|اکرم رحیمی|روانشناس|زوج درمانگر,مشاور ازدواج,مشاور خانواده|تهران||4.9|53|
73962|seyyedmehdi-tabatabaeifar|دکتر سید مهدی طباطبایی فر|روانشناس|روان درمانگر|تهران||5|17|
66885|masoomeh-asadi|معصومه اسدی|روانشناس|مشاوره نوجوان,مشاور فردی,مشاور خانواده|قم||5|16|
74127|seyyedehzahra-moosavi-moayyed|زهرا موسوی مؤید|روانشناس|روان درمانگر,روانکاو|اصفهان||5|84|
51662|mona-beizaei|مونا بیضایی|روانشناس|زوج درمانگر|تهران||4.9|38|
58387|akbar-fardi|دکتر اکبر فردی|روانپزشک|روانپزشک||آنلاین|3.7|6|آنلاین
40103|mehdi-arabzadeh1|دکتر مهدی عرب زاده|روانپزشک|روانپزشک||آنلاین|4.7|50|آنلاین
95338|alireza-zaribaf|دکتر علیرضا زری باف|روانپزشک|روانپزشک||آنلاین|4.6|9|آنلاین
90081|seyyedtima-seyyeddanesh|دکتر تیما سید دانش|روانپزشک|متخصص اعصاب و روان|رشت||5|40|آنلاین
67888|valentina-nematian|دکتر والنتینا نعمتیان|روانپزشک|روانپزشک||آنلاین|4.9|141|آنلاین
33788|ali-iravani|دکتر علی ایروانی|روانپزشک|روانپزشک||آنلاین|5|29|آنلاین
